OBJECTID,Full Road Name,Internal Created User,Internal Created Date,Internal Edited User,Internal Edited Date,GlobalID,StatePlane_Length,SHAPE__Length
916,66th St N,,,,,99daeb3e-f9a1-4377-b5cb-2cbbbe280827,445.018785873057,154.088773542103
917,66th St N,,,,,17c0c3f1-3161-418a-aaf8-840a49770247,887.857760863954,307.432658902234
918,66th St N,,,,,a86782e9-c411-4a45-952e-cae7a4454647,332.341455293527,115.086580614675
919,66th St N,,,,,c42c2616-82c3-440f-b741-a09a5bc94c95,721.966735007532,250.01446842366
920,66th St N,,,,,2f8aeec1-7336-45d4-9239-9be345e3034d,648.025893820805,224.422064131001
921,Park Blvd N,,,,,97e9c9b8-7663-4851-880c-700ff97dc4b2,598.895155995364,206.28356298705
922,Park Blvd N,,,,,12ada1fe-d027-444e-8480-18324d21f347,1308.59932817607,450.733259162913
923,Seminole Blvd,,,,,99852152-65e7-4023-9d5a-bf485c7a171c,972.083036281478,336.632679034842
924,Seminole Blvd,,,,,bcc5866d-2127-4570-98a9-f4a781cd6ba6,139.904720680592,48.47422023392
925,113th St N,,,,,1569d91b-0cb4-4914-b1eb-26aa3275d411,273.073422734414,94.5636999497786
926,113th St N,,,,,38477cf3-4f23-4d75-b0f5-37456f39bdcc,331.83922305241,114.892348773742
927,113th St N,,,,,06eb6d91-52e9-4780-a419-a78418b7e5f4,1304.54826938861,451.721096611181
928,113th St N,,,,,6172769b-e871-4230-a21c-b48640b6f024,269.547460987334,93.3421110579001
929,Gandy Blvd,,,,,1854a6ae-fb31-448c-953e-c2591aa434fc,340.936002395736,117.480094831482
930,5th Ave,,,,,a213034e-587c-4a61-b625-5adf0e6b1bd8,433.952431685715,149.54657016684
931,Park Blvd N,,,,,a5efa6b1-0144-4c06-a62a-2c8bce04a434,424.455689382852,146.204639443814
932,Park Blvd N,,,,,e3a9ef61-537a-433b-84b6-d7d0d7ad7db7,540.53391142636,186.187276542762
933,Seminole Blvd,,,,,bf8a648f-8a58-4040-aaad-850a94332ffb,374.408114947084,129.625419494454
934,Seminole Blvd,,,,,58f67f1d-99ef-4b34-88d5-323c4aac14f7,317.641657205136,109.973302292878
935,Seminole Blvd,,,,,7be1b8c8-c233-4865-886a-05116b7b27ad,649.404732363045,224.857382756712
936,Seminole Blvd,,,,,c7c83df1-186b-4af5-879d-6deb614d7615,383.589579470953,132.82300652247
937,Gulf Blvd,,,,,0e0f1e7b-b5da-41aa-9c2c-76e28fc03559,435.046093618323,150.681912066568
938,Gulf Blvd,,,,,0aa52356-9b63-4d52-9a8b-9a49046e8eab,738.278383008897,255.72378476312
939,Gulf Blvd,,,,,92992803-2036-4b06-a07e-166575c6b179,329.879405569352,114.264516815191
940,Gulf Blvd,,,,,344790c2-a659-4e2b-b62c-18626ed2beb8,256.918980721053,88.9933703606218
941,Gulf Blvd,,,,,2b8620ed-faa1-43be-ae74-02ae4edb18fe,419.863416333983,145.437057611277
942,Gulf Blvd,,,,,168257b2-3ffa-4f53-af8d-602cc6f1da7a,588.401552186651,203.813989482794
943,US 19A,,,,,5e1b2b71-755b-4df4-91d8-e346dea9511e,949.455130699101,328.229370838915
944,US 19A,,,,,1de6339e-c8b3-4f9b-a8ce-e6a80d997dc1,632.99836624921,219.680245262974
945,Walsingham Rd,,,,,32881e50-58d3-497b-a7ee-f43668d045ae,655.599699508737,225.897271670084
946,Walsingham Rd,,,,,4dbb6b12-4bdf-41f5-b72e-8155844fcad9,552.672793795242,190.432335315156
947,N Pinellas Ave,,,,,67a9dcf2-66fd-42d6-99c2-97ee010bb1dc,320.531065414712,111.30330149139
948,US Highway 19 N,,,,,1cd15336-1c41-4133-89a2-321cda787b19,593.00660085894,205.746716290495
949,US Highway 19 N,,,,,d83145ac-a4c0-45e3-b21d-b9cb6fed3498,2166.77239545821,751.798182740916
950,US Highway 19 N,,,,,9f90e5c0-94c9-4ba0-b5ff-4832326d4062,1488.47473002624,516.500426946296
951,S Pinellas Ave,,,,,7b24586e-1db2-49b6-abba-8b5aa04d6a8b,328.408864553528,114.029842269312
952,Tampa Rd,,,,,8edc5ce3-f7b1-4c7b-ac6c-81ea9d45d5d4,342.074118549606,118.072694562019
953,Curlew Rd,,,,,323f6f0b-643e-4ef1-94e4-0866761d9eb3,1211.78071235058,418.262257239339
954,Curlew Rd,,,,,169fcc5e-98af-4b81-9683-344254c4c7b7,513.953652836604,177.454567310423
955,Curlew Rd,,,,,fd4967ce-e814-4e35-a992-14b5a0966170,922.006000087427,318.192236823744
956,Tampa Rd,,,,,963727d0-0ba9-4f82-9c6a-e18028b1a841,1070.74130342209,370.341907500866
957,Tampa Rd,,,,,a79743b3-a06f-4267-96b2-0b35624bf9ac,836.073509802801,288.584926088343
958,Tampa Rd,,,,,bd465672-26c0-4e96-9ff7-1465f27f2ca0,554.658344979923,191.450694125175
959,US Highway 19 N,,,,,3e418256-5349-4209-81a0-803620993858,1246.72094721676,432.524511797241
960,US Highway 19 N,,,,,15492ed8-3175-4927-989c-b652da30f545,1209.73104998428,419.712791219326
961,Causeway Blvd,,,,,bb4f0c8e-32d4-4b3e-a62b-90120183d868,512.263795284686,176.825281735182
962,Curlew Rd,,,,,34292446-f99c-4332-a366-e51497b3b93b,441.736394871994,152.447765884846
963,Curlew Rd,,,,,adaa819e-424a-4fe6-ae53-9fdc1b5e41d0,1279.11358209825,441.577432744004
964,Curlew Rd,,,,,f6de2798-d813-43ca-bba5-a6eff0ff3bbd,888.784946761058,306.724252082673
965,Curlew Rd,,,,,4d773b2c-a815-4c05-90a5-fb367a4af2fd,1511.94535223569,521.780441421588
966,Tampa Rd,,,,,900af943-eaaa-4f6e-a48a-3f2935ed7a54,817.267972770682,282.094003154519
967,Tampa Rd,,,,,0f006de5-b265-4a16-8c80-3fad9de14f6f,848.271347762791,292.798363057862
968,US 19A,,,,,ade8e884-4c29-4a60-b43d-1cb250470bd3,392.466606623479,136.046573607406
969,Roosevelt Blvd,,,,,35ad74d0-e156-4929-af20-7a0004dd7e65,329.004215148495,113.643769630152
970,Blind Pass Rd,,,,,fafd6153-6870-42f8-80e0-6cda500c985f,255.20950372923,88.182040254273
971,Blind Pass Rd,,,,,c3a5d5fc-1bf2-4281-a4c7-32876f013959,258.460014477012,89.3005350858669
972,Blind Pass Rd,,,,,a23fe824-cbb0-42fc-aa0c-6eba89ca59db,331.924548354274,114.700951505157
973,Pasadena Ave S,,,,,8c204851-7b21-4592-bbc6-91038f1d7d1d,864.390780453846,298.513536791049
974,Bayshore Blvd,,,,,6e502799-13a9-434f-8b47-9a6f4183e27e,538.210113006348,186.596198592781
975,Mcmullen Booth Rd,,,,,14e98a28-90fc-4b54-9504-f167a10dada8,974.879790782735,338.174063900367
976,SR 580,,,,,e0248987-d1d0-4a6e-8be1-8201b7485803,323.157656424294,111.502201858499
977,Mcmullen Booth Rd,,,,,13d9b679-420f-45de-ad22-f6a0c38f1d64,1830.81188565227,634.775172690146
978,Mcmullen Booth Rd,,,,,0b848f1d-6a91-4324-982d-9d57cba90eb1,527.542984063596,182.917796167002
979,Mcmullen Booth Rd,,,,,b1c9ea08-d18f-44c9-a4a4-f70317b308ba,711.715842602641,246.785415925707
980,East Lake Rd,,,,,b25d38d7-9803-499b-b465-01015939e9fa,2312.5989542186,801.900572734258
981,East Lake Rd,,,,,e31a0749-f289-489a-bf11-94ce91eb34ab,3010.25427025366,1045.17613569608
982,East Lake Rd,,,,,ea66782c-f56e-439d-9152-0a710d39b70c,971.23675195322,337.109682733335
983,East Lake Rd,,,,,3bd60b28-2c3a-4fe9-a566-4865b83be84e,2365.56817910085,821.266622681935
984,East Lake Rd,,,,,e8551023-7298-4f90-a178-8a9b4acc71c2,1754.25609382866,607.919980981141
985,Tampa Rd,,,,,b6b2b9e3-462a-4bea-a863-ab42d3eec341,611.743549253405,211.255385230727
986,SR 580,,,,,07186554-da0b-4b0d-ba69-5ce3fe84af15,1484.80971241117,512.683525698468
987,US Highway 19 N,,,,,82ca30f3-23e3-42b7-9623-8b8c03aca6c3,871.246111656247,302.472171680281
988,US Highway 19 N,,,,,2cf0ed35-c11e-4219-a189-75a4c8ac8c6c,858.621340751373,298.095926115851
989,Mcmullen Booth Rd,,,,,a0b48ef4-3aba-486e-bef0-2ae17cad810f,1517.35046727795,526.389345326351
990,Tampa Rd,,,,,7509b395-508e-4b09-86dc-1e61bf4d8235,727.117232403113,251.104025372992
991,Curlew Rd,,,,,f1a95123-235b-44f8-b79b-ba1eb7403937,553.475840846151,191.010061022423
992,8th St N,,,,,1e8e0645-03d1-4fe7-9a23-0136ceb75569,325.032691842701,112.477379532301
993,8th St S,,,,,f505df19-5325-4216-b4f6-192b4af90342,322.407635406945,111.568119256132
994,Dr Martin Luther King Jr St S,,,,,da488c57-bb82-48f7-bdca-5054a37f995a,311.259683350883,107.700193638824
995,Dr Martin Luther King Jr St S,,,,,cdc68039-efd9-45e6-ab86-70539ebafc07,352.1180736913,121.83622379452
996,Delmar Terr S,,,,,4374939d-3586-4b57-8a56-a81fa4ab979d,587.791174358343,202.331107934812
997,E Tarpon Ave,,,,,3b9f29f7-c909-4665-9a1b-b104928b314c,683.313155936163,236.028641261962
998,US Highway 19 N,,,,,00ff6484-556f-4361-84e3-5d2486bbe852,1113.05067463917,386.460058807245
999,US Highway 19 N,,,,,816b4511-96aa-41d0-94b1-ca8bf0653462,1023.70261309207,355.463114049131
1000,US Highway 19 N,,,,,d247c05f-d8b4-48bd-92c9-a5ea3611c5bd,674.11801925674,234.00429909105
1001,US Highway 19 N,,,,,2cbe0cd9-230d-4ad6-9ec0-a295ebcc00fd,304.308698271137,105.625822722596
1002,Keystone Rd,,,,,7448c535-8685-4e6a-b12b-86f2f915430e,1355.76499836766,468.365556529299
1003,E Tarpon Ave,,,,,6fa3134a-0011-47b4-b8cb-26d6129a810d,660.857787594721,228.272308006282
1004,US Highway 19 N,,,,,b42fa28d-b464-4f96-8e21-584484f03bd0,649.052563085676,225.293999312036
1005,US Highway 19 N,,,,,9654a25c-f269-4a52-b284-ba7fe1ad9982,812.397261336067,282.019587430692
1006,US Highway 19 N,,,,,b035d4bd-d56b-42bc-9e8d-01d311f76896,1175.15363503546,407.853778343363
1007,US Highway 19 N,,,,,31eeb4b5-e3a2-4c3b-a4ea-b2d6dfcabd95,912.027701399416,316.544130130604
1008,US Highway 19 N,,,,,ca67e51a-f804-4372-a638-32dd3fd50b96,1774.35896411304,615.795275212537
1009,38th Ave N,,,,,7b5212e6-4fe2-44cc-bc46-eee3e9543ff3,663.924820084296,228.618682848768
1010,4th St N,,,,,12e51dca-b233-4062-9ca2-9efd4a80886f,157.652899921282,54.5610837638485
1011,4th St N,,,,,dc7242c2-4638-46e5-bd20-faa47bbcd8d0,307.20458026651,106.322419477489
1012,4th St N,,,,,5306a16d-b65b-4deb-ad37-aa34f2fe0763,330.909909160324,114.534606645664
1013,4th St N,,,,,fd803fa3-dd7d-48e3-a049-466bd0d24e16,330.82317726322,114.50584874555
1014,4th St N,,,,,d87a08d4-4ebb-41d1-8f96-fadcd680cf9d,326.949391479452,113.165980300752
1015,4th St N,,,,,282f4aa8-3ce6-410e-b54d-467282ef4444,335.802177287851,116.233785799038
1016,4th St N,,,,,055dd623-8c56-4a9a-9acb-49d24d7b5ca3,338.786582400825,117.269812252159
1017,5th Ave N,,,,,d4223d7a-02e5-4ab6-9a2d-22e4ddfc8172,200.915608671123,69.1656678773068
1018,5th Ave S,,,,,7d585f91-5020-414b-ab8d-3d2939034df2,500.104775107164,172.14430368117
1019,Dr Martin Luther King Jr St N,,,,,81182495-ea51-44a0-ba27-4c0e870a4c54,291.601277427866,100.925783705358
1020,Dr Martin Luther King Jr St N,,,,,bfb50c64-fd0f-49a3-b5f5-ed89cb7d0063,328.753937887551,113.786541892778
1021,Dr Martin Luther King Jr St N,,,,,0582ee79-1f2b-487e-ad60-4a2d8466e1d2,397.461932847589,137.581760308463
1022,22nd Ave N,,,,,1d9a13b2-32e9-40f4-8443-dcd98e73b404,338.700233531876,116.613720674978
1023,8th Street Connector N,,,,,43b8d4ec-0ea4-4d79-9452-31ce1320dc68,184.496765800536,63.8186766389999
1024,Ulmerton Rd,,,,,21e22378-863b-417e-a90b-9b033f322fdb,684.905391736287,236.027963858096
1025,Ridge Rd Sw,,,,,86dcd809-8df6-4f27-b29e-1b1a00423b97,231.463526982376,80.1929177474883
1026,Ridge Rd Sw,,,,,c214cf1f-5bd3-41c6-b42d-8076369b83fc,258.64325487852,89.6080447188797
1027,Ridge Rd Sw,,,,,c5d6274c-7b4a-4b63-862b-0a554efff268,439.251741320859,152.175318985792
1028,54th Ave N,,,,,fa78f8e1-4698-499c-9624-a8a397110a38,428.802094759482,147.674748671334
1029,22nd Ave N,,,,,95de8b90-1300-4602-9916-cedd09b3c373,669.906990640289,230.647140156881
1030,22nd Ave N,,,,,bcc10316-bb00-476e-87ae-77a58b8d7221,657.329479438061,226.316955939644
1031,N Missouri Ave,,,,,e1116680-c72a-4c50-8115-99a065a24da8,666.803881598669,231.05073027004
1032,N Missouri Ave,,,,,193abce0-5b2a-494d-b743-4535a9f81930,1347.69088630537,467.024622549298
1033,US 19A,,,,,e5004a1c-45a1-42f1-b337-82c97d0db8ca,672.055804637172,232.792338154746
1034,Clearwater Largo Rd S,,,,,12597b05-c9c6-40f6-9ad2-ad9d8993abb8,336.863710335425,116.717753442239
1035,Clearwater Largo Rd N,,,,,2b396058-58f9-4cc4-b72b-e557c7dda310,334.584575962602,115.937601794361
1036,West Bay Dr,,,,,7bc0be96-8121-4a0d-b645-1bc892bf837c,361.114286104015,124.470134235576
1037,West Bay Dr,,,,,e262e1f1-3b0e-49f4-8595-83264e0f4d3f,405.942355990904,139.921107857804
1038,West Bay Dr,,,,,31ff7066-c94a-4871-aa38-c07b8394fdb4,756.822037040176,260.86289589404
1039,Seminole Blvd,,,,,b2feb32f-d8bc-4686-ab9c-2c88bf1c6017,526.000273887473,182.234428086758
1040,Seminole Blvd,,,,,3ce18542-a945-4271-816e-ad24c7a49e17,369.381395020568,127.968313208478
1041,Seminole Blvd,,,,,233f75bb-d8db-4a3d-a1f8-1bfa0f035eb9,278.151364065944,96.3615277201805
1042,102nd Ave N,,,,,1e9e8b24-af03-4857-ac67-387822682ff1,936.770054543885,322.754707844426
1043,38th Ave N,,,,,7c656fa4-e36d-4077-9ffe-267504dc76c0,1321.21116911604,454.943516531604
1044,38th Ave N,,,,,9fe5483c-5fda-4585-8eef-2a66327d7e93,456.776068241942,157.285359842845
1045,38th Ave N,,,,,49f55cbd-f517-47e4-8598-c441d620af96,869.033501097975,299.240758982332
1046,66th St N,,,,,a158780e-9067-443e-b483-fb73627329ad,283.029355249474,97.9491598573417
1047,66th St N,,,,,89b7deb0-a9c8-44a4-91c1-eb07f5298f9f,1037.27593158406,358.980048185684
1048,66th St N,,,,,380a8258-c97a-4d1b-9fe9-c66ebd9218cf,656.754770421223,227.307016636084
1049,66th St N,,,,,4b9fe5b9-0447-4cbb-8664-ef8820918ef2,1321.32693363843,457.342945814559
1050,66th St N,,,,,6d2f9756-61de-4e7f-bec6-1c02c6471102,1167.6080301727,404.164701297405
1051,66th St N,,,,,6263b899-5c3c-42d5-9f75-c209fb20c15d,671.11997543747,232.312519117527
1052,66th St N,,,,,7b76d673-10ff-443f-a9ca-1ea5aeda63e5,947.986310346507,328.133514366449
1053,22nd Ave N,,,,,068d9411-1d25-464b-833c-ed316b257c31,514.321950256573,177.29112022076
1054,54th Ave N,,,,,3a432126-4f68-4b68-8e90-b9913451f5c5,328.107757032744,112.995135839702
1055,38th Ave N,,,,,9ca88bba-5799-4d88-ac0a-f647b73390a7,393.947152167498,135.650698418395
1056,Gulfport Blvd S,,,,,3ff861e6-cd58-4d8c-a125-f0a47a8c925c,938.066031091976,322.868828811032
1057,Pasadena Ave N,,,,,eaa16b79-8867-4684-bab5-2380dc363e9c,288.377431755555,99.6169966128317
1058,Pasadena Ave S,,,,,be3ae558-1e3b-448c-b338-917a6d6cb315,407.614001565914,140.973428055292
1059,Pasadena Ave S,,,,,a3848e1e-ad87-41b8-88e2-e4dc9af453ee,419.639621602478,145.133154498541
1060,66th St N,,,,,5b212f47-0e8c-4580-af72-88a4075b78f5,305.533028101152,105.732439942809
1061,66th St N,,,,,d5d1afc2-7ff5-4af1-b105-5fec5e01b6d6,658.408125092081,227.853377133573
1062,Gulfport Blvd S,,,,,4218b711-6360-44ed-8acb-16f0f4c2f4b6,734.950536314612,253.331904966368
1063,Bryan Dairy Rd,,,,,f2181b56-f274-4ee5-89d0-9c8e4a6f26cc,874.410027890049,301.27695265942
1064,Seminole Blvd,,,,,e8e933d9-64bc-487f-9dce-055a05893d4f,269.218761938387,93.2426195053735
1065,Seminole Blvd,,,,,5a2df2dd-6b20-4386-9555-bb1ae566b4d6,855.363620803177,296.276605282265
1066,Seminole Blvd,,,,,7a5294a8-2c38-4ab5-ab71-60455cf32fbd,946.397334586963,327.821645000951
1067,Seminole Blvd,,,,,e7117ba3-f50b-437c-b807-7f2c96505e53,212.460862437717,73.5962696676546
1068,Seminole Blvd,,,,,9d66f21a-a16d-465c-83fa-629c77984e55,373.273821173103,129.303084459326
1069,Seminole Blvd,,,,,a76886a9-5fa0-4f88-b97f-e1a31742fecb,1283.28872743192,444.556501799193
1070,Seminole Blvd,,,,,e6bacf38-f2c3-4692-9200-323aacc53471,285.296881467816,98.8183204843895
1071,113th St N,,,,,a4f2dbbe-8711-4c0e-bc5b-d0f8302a5762,1338.1213892806,463.506691107243
1072,113th St N,,,,,db4a066c-c1f3-4a5b-911b-38167cb82041,565.056425566115,195.736560533481
1073,22nd Ave N,,,,,3f6fd1f9-9053-497d-ba9b-b4d27fa5b51c,1303.42530801484,448.759462943639
1074,113th St N,,,,,41b1167e-e826-458a-b686-0d2202a6d421,1469.16209990295,508.831653725451
1075,113th St N,,,,,2120d24b-e78a-4892-a589-6b1c81143770,871.699086438922,301.88823132943
1076,Seminole Blvd,,,,,40f1f94f-c653-431e-b121-2e32765b2f07,278.157547396331,96.332908966463
1077,Seminole Blvd,,,,,99ead257-d879-4108-a9f6-2245eebfe05c,715.423440891488,247.778303743156
1078,1st Ave S,,,,,6cb9dc40-2cad-4cc7-8d4d-d9212a64b677,449.459100701983,154.722447835532
1079,1st Ave S,,,,,fd69ce8d-2b7d-4414-9361-ca7536be830f,430.101872297545,148.052393432191
1080,34th St N,,,,,712b17e3-acb1-45ca-a5b2-835f7c5d9da0,335.487729859894,116.102801861348
1081,5th Ave N,,,,,e5d31703-cecc-4168-a023-308ba4913dbd,489.30724142291,168.443945912854
1082,5th Ave N,,,,,20f5052c-b0d2-43aa-9477-23748253a712,437.088603112944,150.467407549338
1083,34th St S,,,,,3620e980-2b9b-4cb1-a5d3-c43de4d63bcc,341.101881464999,118.023764137887
1084,34th St S,,,,,b653bf4e-0b13-49ab-92f5-a661b78a3964,313.975270368512,108.635864989784
1085,Ulmerton Rd,,,,,f1c664b4-3296-4a85-8405-37e4ec16d482,1656.14654404382,572.207972572443
1086,Main St,,,,,9d3ea637-6676-4426-bf70-5d0dcbfcc1da,99.166437003964,34.2255799774209
1087,1st Ave S,,,,,63b3ab83-2083-4e51-a0c9-71306bba396a,441.207623037853,151.876101646214
1088,35th Ave,,,,,c79baecd-f909-4455-97ea-88dbb300cde7,119.237059010227,41.032175022395
1089,Gulf Blvd,,,,,aeaea8de-15a7-4a2d-be9e-0f0c7e8e0e8e,264.368454105115,91.3473345237927
1090,Gulf Blvd,,,,,40c5471a-3fc4-4b92-a1be-1b2616e163b4,349.327605529713,120.658712941097
1091,Pinellas Bayway S,,,,,e3b8318f-7bea-4186-ae0c-5d2b9084c91b,2201.71015052857,757.923755468465
1092,Pinellas Bayway S,,,,,1a86bbca-8844-4b23-9606-1b137cf4ee52,1548.60147918932,533.522487900541
1093,Pass A Grille Way,,,,,2273cc66-e9df-44b2-8d49-39567c412d68,502.229602306886,173.687454489475
1094,Pass A Grille Way,,,,,ef8ac79f-7a07-4154-892e-bc20a5889ef9,396.983770799214,137.291238628369
1095,Roosevelt Blvd,,,,,2d170282-e34f-4c1b-9297-9e3aee3c7811,525.325674153501,181.96026528627
1096,22nd Ave N,,,,,eecf7360-ae4c-4c63-b3f2-75d254243781,662.10165009253,227.958852494847
1097,22nd Ave N,,,,,51e5aeba-248a-44ad-a2c5-b3a4224cdc89,658.976599146747,226.882977123895
1098,East Bay Dr,,,,,c9ef1d8c-0d1b-4ec6-be14-04136fc7ca81,624.499111189544,215.255576577533
1099,East Bay Dr,,,,,c33a243e-6cc3-43a5-880d-49b50d69d1cb,412.664828663545,142.239033541189
1100,East Bay Dr,,,,,9bfd3389-e654-413d-ae2e-bc865f598672,359.052988964239,123.760880724719
1101,N Belcher Rd,,,,,c85e22ee-fc2a-47d0-a59a-aa8aaed17939,609.382145156337,211.176749078215
1102,N Belcher Rd,,,,,c6eab1ee-4ab1-4f76-892c-8e78217ebf30,579.216952750446,200.720187528286
1103,N Belcher Rd,,,,,25bb51d1-8a41-491c-b67c-bfed75b85ef8,508.921897793076,176.356544211245
1104,East Bay Dr,,,,,1193e17a-e47c-4dd3-b788-12c1fe73b8ad,661.232967448779,227.917205581999
1105,Ulmerton Rd,,,,,500afc34-6607-4c0d-989b-1c0fcf54b18f,727.589880520743,250.738584744326
1106,East Bay Dr,,,,,65bbdf5f-3f8d-4acb-9937-05259a47b8c0,1174.66944111042,404.890785617606
1107,East Bay Dr,,,,,d57610d0-d939-4027-b32a-746af71615f6,329.629131079176,113.618883396198
1108,S Belcher Rd,,,,,015ba48c-20c7-465d-a794-23c968560c0d,111.154971783617,38.5119104935633
1109,S Belcher Rd,,,,,8f6e486d-220e-44ef-8395-ccff0e69928b,718.067186263179,248.777792809641
1110,Ulmerton Rd,,,,,662409bf-f889-4635-a417-4411c4fa40c3,624.506849192269,215.213846231955
1111,S Belcher Rd,,,,,65198cee-2b01-4a0f-ac1a-565b2f5efc5e,526.368553494713,182.376573757512
1112,22nd Ave N,,,,,cbf5edfd-c74e-42ef-959f-1ea0543755ab,672.519266771614,231.546440724168
1113,22nd Ave N,,,,,74f60555-bef2-410e-a4f1-fbddfc3fa901,148.965659288208,51.2885056178068
1114,34th St N,,,,,33fe4841-0861-49ef-9484-0e5f0934af2c,331.461520489588,114.732463234984
1115,22nd Ave N,,,,,b399fafc-c603-4ace-ba39-c1b49bdb92ae,656.682817502169,226.0935792691
1116,22nd Ave N,,,,,79b8a686-3338-4c5c-be98-f8c1d0b54682,665.355642139164,229.0788213448
1117,34th St N,,,,,e7433338-24db-4b64-8e4f-2bdbd32f6af5,334.55494128481,115.805891298243
1118,34th St N,,,,,4e2be5e8-41f7-487a-9d2f-2823ca2fa62f,315.618041946949,109.251978165996
1119,34th St N,,,,,5abb9828-edf0-47c1-a927-29c1b1124f06,1322.0645704556,457.679765906496
1120,38th Ave N,,,,,5e4e23bf-50a4-4fdb-9bd7-1e352e238de3,327.544881872212,112.787941840145
1121,38th Ave N,,,,,130fea78-e705-430a-9ced-f695e43773ea,656.346414429029,226.007660009429
1122,38th Ave N,,,,,6d090335-dbde-4139-a8e4-3ec76c3275ab,661.004304670179,227.611317346003
1123,38th Ave N,,,,,9266c223-1028-48fe-a223-4812f2737dc8,437.804708521793,150.754458703566
1124,54th Ave N,,,,,f614514f-043f-4ba4-8f60-d62463610cb0,666.447712529596,229.516406113135
1125,54th Ave N,,,,,7034f701-a1f0-420e-a72b-f365c089fd2d,653.003779773029,224.886230250747
1126,US 19A,,,,,72bf05f2-a1b0-4462-bbe0-ccc5d93f1ec3,2021.90655260057,700.438596231045
1127,S Belcher Rd,,,,,a01924c2-60d8-46df-ad83-e57082f39577,453.19910252295,157.08979301249
1128,N Belcher Rd,,,,,bee1fb68-0ed0-4f5e-9884-dceb7022b131,822.269263402962,284.96466809281
1129,N Belcher Rd,,,,,3ce9ba4d-9bb1-4950-b357-0da5afe0efc1,563.372766478621,195.241903575926
1130,N Belcher Rd,,,,,a347e9b7-4b05-4349-aff4-0b1ddab16cf5,343.859898944071,119.165826733757
1131,S Belcher Rd,,,,,2c292528-5a6a-424c-a33a-c1c48da457c8,268.133750007268,92.9326824926242
1132,S Belcher Rd,,,,,7627378c-98cd-4bef-a5a9-84d2ced1d92c,261.672501368875,90.6922542026475
1133,S Belcher Rd,,,,,0863ca44-59ad-4c79-b450-f3b49aacb392,291.330270453213,100.979256889154
1134,S Belcher Rd,,,,,946832eb-3c74-4f77-b9ca-9ca0f4285306,583.218166386698,202.147979186173
1135,S Belcher Rd,,,,,b9506d7b-572b-4fc0-91bd-65ee46626dd2,724.766878581996,251.234003799305
1136,Belcher Rd,,,,,b9978310-4f75-4ea5-bb65-7dbe987bca89,1333.58267673526,461.906549720498
1137,Bryan Dairy Rd,,,,,d2f96d29-70bc-4ead-b765-843d492c5b28,783.522025809175,269.960078960834
1138,Bryan Dairy Rd,,,,,c3acf003-1499-43ed-8688-e835eb1bea24,1373.40907907365,473.320653962181
1139,Bryan Dairy Rd,,,,,816e8836-1234-4fd0-a41a-4355804957fb,602.020324642292,207.423338339862
1140,Ulmerton Rd,,,,,ba4f4f3d-db11-4842-9b58-54eaee04b135,831.102045341317,286.410690861291
1141,Ulmerton Rd,,,,,fafaab43-5d3e-4053-81e3-8d69820d5f53,329.104129158676,113.414352473934
1142,Ulmerton Rd,,,,,918e9c5a-2d84-4eb6-ba3d-10ba2873c577,823.902573390038,283.932453014821
1143,Ulmerton Rd,,,,,e24eb430-5eb0-4cc8-aa6a-ee01af3ae096,480.354061126772,165.538981073133
1144,Treasure Island Cswy,,,,,b8750742-04a3-4aa4-a52b-8e3bc51a5f05,2721.18275158953,936.697555360529
1145,US Highway 19 N,,,,,39ac1fe3-f2e9-4743-9622-359477805ba6,720.901346033997,249.341021034696
1146,US Highway 19 N,,,,,c283abcd-ad4d-4bb9-afe1-078b278bccb1,1956.26280712671,676.674317916144
1147,Bryan Dairy Rd,,,,,7532f193-de10-4404-8728-8a603edc9db3,1546.53438464908,533.588925845524
1148,Belcher Rd,,,,,86349c8d-bf0f-42a3-9334-dd5d551f9d47,2685.77906171365,929.128040932967
1149,66th St N,,,,,a4e1c0fb-e7c2-4782-bc27-821847d1bbdd,291.301202480203,100.884572120562
1150,66th St N,,,,,12e8d4bc-3738-48c4-af5a-8a1c722572a8,525.425825478793,181.968706714835
1151,66th St N,,,,,06e849a3-8f25-4d62-bc1c-22974baf9b52,793.897309703895,274.952911354485
1152,Gulf Blvd,,,,,5a972f7f-e48e-4ea4-8574-1db414921d68,654.299680888323,226.130723483093
1153,Gulf Blvd,,,,,032ca416-fb9e-45df-875b-7f8f1e4b11e9,650.639021739702,225.0361706505
1154,Gulf Blvd,,,,,1e99b132-91ce-4f1f-aea1-f95e61e770d0,650.226908980309,224.857981133918
1155,Gulf Blvd,,,,,a8480722-7322-4c1a-ad9a-7a0b7c15935a,625.152883962213,216.121831265893
1156,Gulf Blvd,,,,,e350c8ec-2b2c-4562-a16c-4445ab56fde2,487.341144182199,168.511875306188
1157,Gulf Blvd,,,,,aea724ec-81f2-4f82-abf7-f728b05fa975,316.314867253603,109.155899243055
1158,Gulf Blvd,,,,,ab419ff3-b23d-4166-b5bc-0234d0a8afa4,419.511680572993,144.762737489231
1159,Gulf Blvd,,,,,909dfc50-4b2d-4948-b48f-8a386a9f6de5,249.539850426544,85.9705688592557
1160,Bay Pines Blvd,,,,,028a1f61-ce2e-4efa-89a5-f9943fa7773d,1560.04194258706,537.214630196703
1161,107th Ave,,,,,ce7cbdc8-e046-4ba0-9770-0a6f7ad4e796,497.824825496702,171.394477554577
1162,Clearwater Largo Rd N,,,,,c95d71aa-c776-4b65-a1e2-a0d7902e29df,358.358049130173,124.180153109811
