STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_JOIN,POPULATION
12,103,025109,2,121030251092,1500000US121030251092,Block Group 2,G5030,S,1004417.000000000000000,17299.000000000000000,+27.8329807,-082.7928529,121030251092,1387
12,103,025110,3,121030251103,1500000US121030251103,Block Group 3,G5030,S,1128791.000000000000000,1138432.000000000000000,+27.8222919,-082.8032784,121030251103,858
12,103,025112,1,121030251121,1500000US121030251121,Block Group 1,G5030,S,668958.000000000000000,301875.000000000000000,+27.8550709,-082.7877475,121030251121,1344
12,103,025112,2,121030251122,1500000US121030251122,Block Group 2,G5030,S,1114367.000000000000000,305626.000000000000000,+27.8610801,-082.7877846,121030251122,2051
12,103,025113,1,121030251131,1500000US121030251131,Block Group 1,G5030,S,954126.000000000000000,13058.000000000000000,+27.8597948,-082.7974601,121030251131,1209
12,103,025113,3,121030251133,1500000US121030251133,Block Group 3,G5030,S,657307.000000000000000,0.000000000000000,+27.8513957,-082.8017213,121030251133,1093
12,103,027501,2,121030275012,1500000US121030275012,Block Group 2,G5030,S,2102612.000000000000000,1873708.000000000000000,+28.1678850,-082.8019463,121030275012,1947
12,103,027501,3,121030275013,1500000US121030275013,Block Group 3,G5030,S,1266333.000000000000000,860812.000000000000000,+28.1506975,-082.7645765,121030275013,1863
12,103,023700,1,121030237001,1500000US121030237001,Block Group 1,G5030,S,355618.000000000000000,0.000000000000000,+27.7866115,-082.6338847,121030237001,976
12,103,023700,2,121030237002,1500000US121030237002,Block Group 2,G5030,S,409743.000000000000000,537490.000000000000000,+27.7867303,-082.6234090,121030237002,682
12,103,023800,1,121030238001,1500000US121030238001,Block Group 1,G5030,S,502920.000000000000000,92868.000000000000000,+27.7953219,-082.6354682,121030238001,798
12,103,023800,2,121030238002,1500000US121030238002,Block Group 2,G5030,S,325455.000000000000000,0.000000000000000,+27.7957670,-082.6405994,121030238002,604
12,103,023900,1,121030239001,1500000US121030239001,Block Group 1,G5030,S,686111.000000000000000,0.000000000000000,+27.8049970,-082.6384609,121030239001,803
12,103,023900,2,121030239002,1500000US121030239002,Block Group 2,G5030,S,605484.000000000000000,27129.000000000000000,+27.8016857,-082.6396045,121030239002,1270
12,103,024001,1,121030240011,1500000US121030240011,Block Group 1,G5030,S,1112001.000000000000000,1438467.000000000000000,+27.7935932,-082.6118169,121030240011,1171
12,103,024002,1,121030240021,1500000US121030240021,Block Group 1,G5030,S,940216.000000000000000,286399.000000000000000,+27.8079254,-082.6211760,121030240021,1959
12,103,025114,1,121030251141,1500000US121030251141,Block Group 1,G5030,S,1091822.000000000000000,7022.000000000000000,+27.8675824,-082.7914306,121030251141,2304
12,103,025114,2,121030251142,1500000US121030251142,Block Group 2,G5030,S,631486.000000000000000,82191.000000000000000,+27.8693760,-082.7821266,121030251142,1236
12,103,025115,1,121030251151,1500000US121030251151,Block Group 1,G5030,S,537497.000000000000000,268348.000000000000000,+27.8783551,-082.7795873,121030251151,1430
12,103,025115,2,121030251152,1500000US121030251152,Block Group 2,G5030,S,546228.000000000000000,6275.000000000000000,+27.8782546,-082.7849187,121030251152,1600
12,103,025116,2,121030251162,1500000US121030251162,Block Group 2,G5030,S,649561.000000000000000,4520.000000000000000,+27.8765456,-082.7928353,121030251162,1314
12,103,025119,2,121030251192,1500000US121030251192,Block Group 2,G5030,S,616276.000000000000000,41366.000000000000000,+27.8729401,-082.8311035,121030251192,1287
12,103,025119,3,121030251193,1500000US121030251193,Block Group 3,G5030,S,1310205.000000000000000,7923.000000000000000,+27.8721096,-082.8224601,121030251193,2711
12,103,025120,1,121030251201,1500000US121030251201,Block Group 1,G5030,S,915320.000000000000000,17502.000000000000000,+27.8629951,-082.8077271,121030251201,1127
12,103,025120,2,121030251202,1500000US121030251202,Block Group 2,G5030,S,761689.000000000000000,19127.000000000000000,+27.8573828,-082.8183530,121030251202,708
12,103,024002,2,121030240022,1500000US121030240022,Block Group 2,G5030,S,660873.000000000000000,9950.000000000000000,+27.8089847,-082.6296415,121030240022,1640
12,103,024004,1,121030240041,1500000US121030240041,Block Group 1,G5030,S,842553.000000000000000,597090.000000000000000,+27.8229307,-082.6028595,121030240041,1823
12,103,024004,2,121030240042,1500000US121030240042,Block Group 2,G5030,S,1761520.000000000000000,490403.000000000000000,+27.8224987,-082.6153094,121030240042,1534
12,103,024005,1,121030240051,1500000US121030240051,Block Group 1,G5030,S,785432.000000000000000,115459.000000000000000,+27.8142057,-082.6067679,121030240051,1396
12,103,024005,2,121030240052,1500000US121030240052,Block Group 2,G5030,S,789622.000000000000000,1337823.000000000000000,+27.8039098,-082.6050150,121030240052,2062
12,103,024100,3,121030241003,1500000US121030241003,Block Group 3,G5030,S,743703.000000000000000,12816.000000000000000,+27.8185589,-082.6407392,121030241003,2311
12,103,024301,1,121030243011,1500000US121030243011,Block Group 1,G5030,S,612135.000000000000000,29621.000000000000000,+27.8405243,-082.6514317,121030243011,1643
12,103,024301,2,121030243012,1500000US121030243012,Block Group 2,G5030,S,603149.000000000000000,24386.000000000000000,+27.8315274,-082.6506352,121030243012,1362
12,103,024302,1,121030243021,1500000US121030243021,Block Group 1,G5030,S,525324.000000000000000,9873.000000000000000,+27.8326068,-082.6571325,121030243021,1200
12,103,025121,1,121030251211,1500000US121030251211,Block Group 1,G5030,S,1320699.000000000000000,1649.000000000000000,+27.8550881,-082.8240685,121030251211,2563
12,103,025121,2,121030251212,1500000US121030251212,Block Group 2,G5030,S,1286444.000000000000000,22973.000000000000000,+27.8469123,-082.8129955,121030251212,2646
12,103,025204,1,121030252041,1500000US121030252041,Block Group 1,G5030,S,1095669.000000000000000,0.000000000000000,+27.9201010,-082.8076255,121030252041,1630
12,103,025205,1,121030252051,1500000US121030252051,Block Group 1,G5030,S,816977.000000000000000,100475.000000000000000,+27.8708835,-082.8436875,121030252051,1442
12,103,028700,2,121030287002,1500000US121030287002,Block Group 2,G5030,S,437982.000000000000000,0.000000000000000,+27.7592273,-082.6680751,121030287002,259
12,103,025207,1,121030252071,1500000US121030252071,Block Group 1,G5030,S,1137946.000000000000000,21801.000000000000000,+27.9054010,-082.8150854,121030252071,2283
12,103,026101,2,121030261012,1500000US121030261012,Block Group 2,G5030,S,905567.000000000000000,55202.000000000000000,+27.9835290,-082.7912845,121030261012,1473
12,103,024302,2,121030243022,1500000US121030243022,Block Group 2,G5030,S,963064.000000000000000,9254.000000000000000,+27.8354596,-082.6618778,121030243022,1638
12,103,024302,3,121030243023,1500000US121030243023,Block Group 3,G5030,S,258686.000000000000000,0.000000000000000,+27.8246723,-082.6637215,121030243023,677
12,103,024403,1,121030244031,1500000US121030244031,Block Group 1,G5030,S,640952.000000000000000,11181.000000000000000,+27.8316960,-082.6431818,121030244031,1324
12,103,024403,2,121030244032,1500000US121030244032,Block Group 2,G5030,S,632904.000000000000000,4000.000000000000000,+27.8393475,-082.6438099,121030244032,1784
12,103,024403,3,121030244033,1500000US121030244033,Block Group 3,G5030,S,620379.000000000000000,0.000000000000000,+27.8249853,-082.6427423,121030244033,1436
12,103,025303,1,121030253031,1500000US121030253031,Block Group 1,G5030,S,2284201.000000000000000,163395.000000000000000,+27.9041448,-082.7695592,121030253031,2083
12,103,025305,1,121030253051,1500000US121030253051,Block Group 1,G5030,S,630366.000000000000000,12752.000000000000000,+27.8961614,-082.7779440,121030253051,789
12,103,025401,2,121030254012,1500000US121030254012,Block Group 2,G5030,S,594637.000000000000000,11252.000000000000000,+27.9470571,-082.7482659,121030254012,1698
12,103,023300,2,121030233002,1500000US121030233002,Block Group 2,G5030,S,432433.000000000000000,0.000000000000000,+27.7883538,-082.6576664,121030233002,425
12,103,028300,3,121030283003,1500000US121030283003,Block Group 3,G5030,S,536610.000000000000000,2801.000000000000000,+27.7505704,-082.7058151,121030283003,648
12,103,027501,1,121030275011,1500000US121030275011,Block Group 1,G5030,S,2781748.000000000000000,15425720.000000000000000,+28.1542639,-082.8050711,121030275011,2596
12,103,020500,4,121030205004,1500000US121030205004,Block Group 4,G5030,S,321677.000000000000000,0.000000000000000,+27.7448376,-082.6445022,121030205004,632
12,103,025401,1,121030254011,1500000US121030254011,Block Group 1,G5030,S,694667.000000000000000,0.000000000000000,+27.9458804,-082.7580489,121030254011,1267
12,103,022301,1,121030223011,1500000US121030223011,Block Group 1,G5030,S,673721.000000000000000,0.000000000000000,+27.7678220,-082.7171095,121030223011,790
12,103,024406,1,121030244061,1500000US121030244061,Block Group 1,G5030,S,465333.000000000000000,9986.000000000000000,+27.8752037,-082.6443720,121030244061,1771
12,103,025106,1,121030251061,1500000US121030251061,Block Group 1,G5030,S,2458475.000000000000000,1841045.000000000000000,+27.8088155,-082.7784898,121030251061,1679
12,103,025207,3,121030252073,1500000US121030252073,Block Group 3,G5030,S,989782.000000000000000,0.000000000000000,+27.8967230,-082.8159590,121030252073,2498
12,103,025116,1,121030251161,1500000US121030251161,Block Group 1,G5030,S,330562.000000000000000,0.000000000000000,+27.8765100,-082.7973501,121030251161,694
12,103,026200,2,121030262002,1500000US121030262002,Block Group 2,G5030,S,542011.000000000000000,0.000000000000000,+27.9752014,-082.7945967,121030262002,1152
12,103,022502,2,121030225022,1500000US121030225022,Block Group 2,G5030,S,336228.000000000000000,0.000000000000000,+27.8043138,-082.7387650,121030225022,725
12,103,022200,3,121030222003,1500000US121030222003,Block Group 3,G5030,S,474857.000000000000000,0.000000000000000,+27.7705092,-082.7032730,121030222003,1050
12,103,023000,1,121030230001,1500000US121030230001,Block Group 1,G5030,S,623927.000000000000000,0.000000000000000,+27.8062222,-082.6702341,121030230001,1264
12,103,025800,2,121030258002,1500000US121030258002,Block Group 2,G5030,S,498854.000000000000000,0.000000000000000,+27.9444202,-082.7895345,121030258002,1211
12,103,025013,1,121030250131,1500000US121030250131,Block Group 1,G5030,S,996156.000000000000000,56107.000000000000000,+27.8491375,-082.7525631,121030250131,1763
12,103,025004,2,121030250042,1500000US121030250042,Block Group 2,G5030,S,2035251.000000000000000,422522.000000000000000,+27.8439656,-082.7462151,121030250042,1684
12,103,024301,3,121030243013,1500000US121030243013,Block Group 3,G5030,S,651715.000000000000000,0.000000000000000,+27.8248250,-082.6509370,121030243013,1734
12,103,021200,4,121030212004,1500000US121030212004,Block Group 4,G5030,S,243106.000000000000000,0.000000000000000,+27.7538607,-082.6599035,121030212004,303
12,103,024100,1,121030241001,1500000US121030241001,Block Group 1,G5030,S,605689.000000000000000,0.000000000000000,+27.8112472,-082.6437139,121030241001,1536
12,103,021200,2,121030212002,1500000US121030212002,Block Group 2,G5030,S,224636.000000000000000,0.000000000000000,+27.7604414,-082.6527423,121030212002,746
12,103,024505,1,121030245051,1500000US121030245051,Block Group 1,G5030,S,2174163.000000000000000,49740.000000000000000,+27.8842374,-082.7227975,121030245051,892
12,103,024505,2,121030245052,1500000US121030245052,Block Group 2,G5030,S,1714294.000000000000000,32767.000000000000000,+27.8723312,-082.7150594,121030245052,2343
12,103,024505,3,121030245053,1500000US121030245053,Block Group 3,G5030,S,508361.000000000000000,16674.000000000000000,+27.8668581,-082.7081562,121030245053,1301
12,103,025411,1,121030254111,1500000US121030254111,Block Group 1,G5030,S,1319291.000000000000000,22110.000000000000000,+27.8963830,-082.7560570,121030254111,2004
12,103,025501,1,121030255011,1500000US121030255011,Block Group 1,G5030,S,758393.000000000000000,6487.000000000000000,+27.9449485,-082.7770148,121030255011,1683
12,103,025501,2,121030255012,1500000US121030255012,Block Group 2,G5030,S,990057.000000000000000,18689.000000000000000,+27.9463688,-082.7677692,121030255012,1710
12,103,025501,3,121030255013,1500000US121030255013,Block Group 3,G5030,S,487439.000000000000000,8550.000000000000000,+27.9403898,-082.7686568,121030255013,879
12,103,027316,1,121030273161,1500000US121030273161,Block Group 1,G5030,S,869664.000000000000000,35341.000000000000000,+28.0851168,-082.7325663,121030273161,1016
12,103,027317,1,121030273171,1500000US121030273171,Block Group 1,G5030,S,586965.000000000000000,30996.000000000000000,+28.0629530,-082.7294147,121030273171,1087
12,103,027318,1,121030273181,1500000US121030273181,Block Group 1,G5030,S,903662.000000000000000,29149.000000000000000,+28.0532729,-082.7348252,121030273181,1840
12,103,027319,1,121030273191,1500000US121030273191,Block Group 1,G5030,S,873860.000000000000000,116566.000000000000000,+28.0416879,-082.6912030,121030273191,2242
12,103,025204,2,121030252042,1500000US121030252042,Block Group 2,G5030,S,710692.000000000000000,356117.000000000000000,+27.9196193,-082.8197504,121030252042,1239
12,103,028300,4,121030283004,1500000US121030283004,Block Group 4,G5030,S,370581.000000000000000,0.000000000000000,+27.7550801,-082.7099688,121030283004,906
12,103,025013,2,121030250132,1500000US121030250132,Block Group 2,G5030,S,500712.000000000000000,13126.000000000000000,+27.8483176,-082.7579267,121030250132,2106
12,103,022000,4,121030220004,1500000US121030220004,Block Group 4,G5030,S,568215.000000000000000,0.000000000000000,+27.7655489,-082.6882098,121030220004,893
12,103,022802,1,121030228021,1500000US121030228021,Block Group 1,G5030,S,645468.000000000000000,9855.000000000000000,+27.7951387,-082.6846181,121030228021,1082
12,103,021600,2,121030216002,1500000US121030216002,Block Group 2,G5030,S,890587.000000000000000,0.000000000000000,+27.7688830,-082.6497063,121030216002,1500
12,103,023300,1,121030233001,1500000US121030233001,Block Group 1,G5030,S,349611.000000000000000,0.000000000000000,+27.7901020,-082.6506972,121030233001,809
12,103,028200,3,121030282003,1500000US121030282003,Block Group 3,G5030,S,406041.000000000000000,0.000000000000000,+27.7522779,-082.7146969,121030282003,563
12,103,025109,1,121030251091,1500000US121030251091,Block Group 1,G5030,S,429997.000000000000000,6487.000000000000000,+27.8411728,-082.7986014,121030251091,1180
12,103,024601,1,121030246011,1500000US121030246011,Block Group 1,G5030,S,937558.000000000000000,61550.000000000000000,+27.8322502,-082.6697326,121030246011,1694
12,103,024601,2,121030246012,1500000US121030246012,Block Group 2,G5030,S,472418.000000000000000,0.000000000000000,+27.8244946,-082.6683332,121030246012,841
12,103,024801,1,121030248011,1500000US121030248011,Block Group 1,G5030,S,1650471.000000000000000,49144.000000000000000,+27.8220642,-082.7050886,121030248011,1844
12,103,024801,2,121030248012,1500000US121030248012,Block Group 2,G5030,S,962190.000000000000000,31104.000000000000000,+27.8118761,-082.7060520,121030248012,2187
12,103,025602,1,121030256021,1500000US121030256021,Block Group 1,G5030,S,464995.000000000000000,0.000000000000000,+27.9303328,-082.7916215,121030256021,748
12,103,025602,3,121030256023,1500000US121030256023,Block Group 3,G5030,S,646506.000000000000000,37999.000000000000000,+27.9231844,-082.7913737,121030256023,928
12,103,025700,2,121030257002,1500000US121030257002,Block Group 2,G5030,S,927656.000000000000000,361543.000000000000000,+27.9271904,-082.8177272,121030257002,915
12,103,027320,1,121030273201,1500000US121030273201,Block Group 1,G5030,S,1457536.000000000000000,32071.000000000000000,+28.0365546,-082.6715240,121030273201,704
12,103,027320,2,121030273202,1500000US121030273202,Block Group 2,G5030,S,4712794.000000000000000,8091726.000000000000000,+28.0219114,-082.6583165,121030273202,3228
12,103,024905,3,121030249053,1500000US121030249053,Block Group 3,G5030,S,322690.000000000000000,2664.000000000000000,+27.8622856,-082.7087846,121030249053,760
12,103,025113,2,121030251132,1500000US121030251132,Block Group 2,G5030,S,351297.000000000000000,0.000000000000000,+27.8468349,-082.7973197,121030251132,805
12,103,022902,3,121030229023,1500000US121030229023,Block Group 3,G5030,S,490199.000000000000000,0.000000000000000,+27.7955512,-082.6764210,121030229023,1029
12,103,020800,2,121030208002,1500000US121030208002,Block Group 2,G5030,S,592790.000000000000000,14914.000000000000000,+27.7605285,-082.6861707,121030208002,632
12,103,020600,1,121030206001,1500000US121030206001,Block Group 1,G5030,S,324818.000000000000000,0.000000000000000,+27.7502501,-082.6506624,121030206001,703
12,103,025407,2,121030254072,1500000US121030254072,Block Group 2,G5030,S,314763.000000000000000,13733.000000000000000,+27.9181760,-082.7489553,121030254072,1114
12,103,026703,4,121030267034,1500000US121030267034,Block Group 4,G5030,S,660821.000000000000000,16921.000000000000000,+27.9640985,-082.7515482,121030267034,1162
12,103,024901,1,121030249011,1500000US121030249011,Block Group 1,G5030,S,1274499.000000000000000,33235.000000000000000,+27.8319370,-082.7044595,121030249011,1420
12,103,024901,2,121030249012,1500000US121030249012,Block Group 2,G5030,S,1340502.000000000000000,19436.000000000000000,+27.8344787,-082.7230170,121030249012,2642
12,103,024901,3,121030249013,1500000US121030249013,Block Group 3,G5030,S,730186.000000000000000,5168.000000000000000,+27.8310619,-082.7141007,121030249013,1953
12,103,024905,1,121030249051,1500000US121030249051,Block Group 1,G5030,S,486552.000000000000000,1052.000000000000000,+27.8523040,-082.7055155,121030249051,1809
12,103,024906,1,121030249061,1500000US121030249061,Block Group 1,G5030,S,643891.000000000000000,10347.000000000000000,+27.8483112,-082.7078894,121030249061,1836
12,103,025800,1,121030258001,1500000US121030258001,Block Group 1,G5030,S,704307.000000000000000,8565.000000000000000,+27.9436001,-082.7847323,121030258001,1082
12,103,025800,3,121030258003,1500000US121030258003,Block Group 3,G5030,S,780241.000000000000000,97194.000000000000000,+27.9455907,-082.7939879,121030258003,1504
12,103,026001,1,121030260011,1500000US121030260011,Block Group 1,G5030,S,430161.000000000000000,2170326.000000000000000,+27.9917315,-082.8170773,121030260011,1280
12,103,026001,2,121030260012,1500000US121030260012,Block Group 2,G5030,S,516570.000000000000000,1821258.000000000000000,+27.9773960,-082.8108526,121030260012,1115
12,103,027207,3,121030272073,1500000US121030272073,Block Group 3,G5030,S,647014.000000000000000,0.000000000000000,+28.0706783,-082.7652695,121030272073,579
12,103,020105,1,121030201051,1500000US121030201051,Block Group 1,G5030,S,802471.000000000000000,359757.000000000000000,+27.7215519,-082.6935997,121030201051,1188
12,103,020105,2,121030201052,1500000US121030201052,Block Group 2,G5030,S,1560304.000000000000000,733686.000000000000000,+27.7132012,-082.6857143,121030201052,2980
12,103,026200,1,121030262001,1500000US121030262001,Block Group 1,G5030,S,601044.000000000000000,4802.000000000000000,+27.9775760,-082.7897644,121030262001,1348
12,103,026300,2,121030263002,1500000US121030263002,Block Group 2,G5030,S,327154.000000000000000,3365.000000000000000,+27.9968750,-082.7778296,121030263002,865
12,103,026300,6,121030263006,1500000US121030263006,Block Group 6,G5030,S,306770.000000000000000,0.000000000000000,+27.9700138,-082.7920597,121030263006,420
12,103,020201,1,121030202011,1500000US121030202011,Block Group 1,G5030,S,3235863.000000000000000,1520970.000000000000000,+27.7342921,-082.6593800,121030202011,1802
12,103,020201,2,121030202012,1500000US121030202012,Block Group 2,G5030,S,1672661.000000000000000,52820.000000000000000,+27.7263458,-082.6693903,121030202012,1733
12,103,020201,3,121030202013,1500000US121030202013,Block Group 3,G5030,S,1283951.000000000000000,40519.000000000000000,+27.7368726,-082.6702140,121030202013,1314
12,103,024906,2,121030249062,1500000US121030249062,Block Group 2,G5030,S,705180.000000000000000,6765.000000000000000,+27.8437514,-082.7085744,121030249062,1550
12,103,024906,3,121030249063,1500000US121030249063,Block Group 3,G5030,S,550756.000000000000000,0.000000000000000,+27.8409516,-082.7069937,121030249063,538
12,103,025004,1,121030250041,1500000US121030250041,Block Group 1,G5030,S,973079.000000000000000,5855.000000000000000,+27.8601891,-082.7326360,121030250041,1195
12,103,025004,3,121030250043,1500000US121030250043,Block Group 3,G5030,S,1213262.000000000000000,9275.000000000000000,+27.8460751,-082.7319311,121030250043,3761
12,103,025007,1,121030250071,1500000US121030250071,Block Group 1,G5030,S,520358.000000000000000,817.000000000000000,+27.8525665,-082.7649148,121030250071,964
12,103,025110,1,121030251101,1500000US121030251101,Block Group 1,G5030,S,2086346.000000000000000,1024080.000000000000000,+27.8378445,-082.8217960,121030251101,1575
12,103,026601,3,121030266013,1500000US121030266013,Block Group 3,G5030,S,907656.000000000000000,6220.000000000000000,+27.9587412,-082.7564623,121030266013,1207
12,103,026701,1,121030267011,1500000US121030267011,Block Group 1,G5030,S,564168.000000000000000,4320.000000000000000,+27.9947227,-082.7713648,121030267011,1134
12,103,026701,3,121030267013,1500000US121030267013,Block Group 3,G5030,S,493456.000000000000000,0.000000000000000,+27.9881749,-082.7692251,121030267013,841
12,103,026703,1,121030267031,1500000US121030267031,Block Group 1,G5030,S,1166993.000000000000000,12102.000000000000000,+27.9743501,-082.7498889,121030267031,1108
12,103,026703,2,121030267032,1500000US121030267032,Block Group 2,G5030,S,1745218.000000000000000,21298.000000000000000,+27.9725938,-082.7383473,121030267032,1446
12,103,026703,3,121030267033,1500000US121030267033,Block Group 3,G5030,S,655206.000000000000000,6532.000000000000000,+27.9634079,-082.7352709,121030267033,942
12,103,020301,2,121030203012,1500000US121030203012,Block Group 2,G5030,S,500532.000000000000000,165292.000000000000000,+27.7209646,-082.6371313,121030203012,1732
12,103,020301,3,121030203013,1500000US121030203013,Block Group 3,G5030,S,452112.000000000000000,0.000000000000000,+27.7247409,-082.6421008,121030203013,1179
12,103,020301,4,121030203014,1500000US121030203014,Block Group 4,G5030,S,322278.000000000000000,0.000000000000000,+27.7386412,-082.6436867,121030203014,603
12,103,020400,1,121030204001,1500000US121030204001,Block Group 1,G5030,S,534594.000000000000000,1023018.000000000000000,+27.7483895,-082.6289690,121030204001,919
12,103,020400,2,121030204002,1500000US121030204002,Block Group 2,G5030,S,333775.000000000000000,0.000000000000000,+27.7502961,-082.6337678,121030204002,690
12,103,020400,3,121030204003,1500000US121030204003,Block Group 3,G5030,S,509133.000000000000000,46838.000000000000000,+27.7480145,-082.6361109,121030204003,901
12,103,020500,1,121030205001,1500000US121030205001,Block Group 1,G5030,S,306016.000000000000000,0.000000000000000,+27.7567662,-082.6409607,121030205001,991
12,103,020500,2,121030205002,1500000US121030205002,Block Group 2,G5030,S,447303.000000000000000,0.000000000000000,+27.7534577,-082.6446170,121030205002,975
12,103,020500,3,121030205003,1500000US121030205003,Block Group 3,G5030,S,508127.000000000000000,16218.000000000000000,+27.7469345,-082.6413667,121030205003,682
12,103,026809,2,121030268092,1500000US121030268092,Block Group 2,G5030,S,1207001.000000000000000,69792.000000000000000,+27.9743373,-082.7035961,121030268092,1694
12,103,026811,1,121030268111,1500000US121030268111,Block Group 1,G5030,S,539434.000000000000000,8801.000000000000000,+28.0406988,-082.7247751,121030268111,700
12,103,026811,3,121030268113,1500000US121030268113,Block Group 3,G5030,S,2299451.000000000000000,41888.000000000000000,+28.0354958,-082.7115431,121030268113,2097
12,103,026812,1,121030268121,1500000US121030268121,Block Group 1,G5030,S,525334.000000000000000,10659.000000000000000,+28.0184373,-082.7221809,121030268121,1444
12,103,020600,2,121030206002,1500000US121030206002,Block Group 2,G5030,S,597109.000000000000000,0.000000000000000,+27.7451970,-082.6585777,121030206002,1342
12,103,020600,3,121030206003,1500000US121030206003,Block Group 3,G5030,S,501202.000000000000000,0.000000000000000,+27.7454870,-082.6502228,121030206003,1119
12,103,020600,4,121030206004,1500000US121030206004,Block Group 4,G5030,S,327563.000000000000000,0.000000000000000,+27.7502255,-082.6589100,121030206004,1329
12,103,020700,3,121030207003,1500000US121030207003,Block Group 3,G5030,S,467488.000000000000000,13783.000000000000000,+27.7433449,-082.6679931,121030207003,324
12,103,020700,4,121030207004,1500000US121030207004,Block Group 4,G5030,S,576794.000000000000000,0.000000000000000,+27.7494048,-082.6682526,121030207004,1648
12,103,020800,1,121030208001,1500000US121030208001,Block Group 1,G5030,S,358721.000000000000000,0.000000000000000,+27.7607369,-082.6958742,121030208001,1368
12,103,020800,3,121030208003,1500000US121030208003,Block Group 3,G5030,S,376694.000000000000000,0.000000000000000,+27.7569949,-082.6860818,121030208003,803
12,103,020800,4,121030208004,1500000US121030208004,Block Group 4,G5030,S,302542.000000000000000,1541.000000000000000,+27.7569266,-082.6950240,121030208004,263
12,103,020800,6,121030208006,1500000US121030208006,Block Group 6,G5030,S,550539.000000000000000,0.000000000000000,+27.7539770,-082.6831189,121030208006,770
12,103,021200,1,121030212001,1500000US121030212001,Block Group 1,G5030,S,228733.000000000000000,0.000000000000000,+27.7604957,-082.6486566,121030212001,464
12,103,021200,3,121030212003,1500000US121030212003,Block Group 3,G5030,S,606102.000000000000000,0.000000000000000,+27.7548436,-082.6513933,121030212003,2207
12,103,025007,3,121030250073,1500000US121030250073,Block Group 3,G5030,S,602658.000000000000000,11470.000000000000000,+27.8431300,-082.7660035,121030250073,1432
12,103,025009,1,121030250091,1500000US121030250091,Block Group 1,G5030,S,2087128.000000000000000,55957.000000000000000,+27.8772555,-082.7410101,121030250091,1661
12,103,025011,1,121030250111,1500000US121030250111,Block Group 1,G5030,S,1279202.000000000000000,40902.000000000000000,+27.8750855,-082.7646141,121030250111,2373
12,103,025012,1,121030250121,1500000US121030250121,Block Group 1,G5030,S,549567.000000000000000,8874.000000000000000,+27.8558330,-082.7567354,121030250121,831
12,103,025012,2,121030250122,1500000US121030250122,Block Group 2,G5030,S,2122629.000000000000000,131400.000000000000000,+27.8565733,-082.7445138,121030250122,1812
12,103,026813,1,121030268131,1500000US121030268131,Block Group 1,G5030,S,2854671.000000000000000,274010.000000000000000,+28.0059190,-082.7166991,121030268131,2005
12,103,026815,2,121030268152,1500000US121030268152,Block Group 2,G5030,S,1187752.000000000000000,6290.000000000000000,+28.0163825,-082.7036230,121030268152,1597
12,103,026816,1,121030268161,1500000US121030268161,Block Group 1,G5030,S,1207642.000000000000000,5455818.000000000000000,+27.9955035,-082.6835370,121030268161,1282
12,103,026816,4,121030268164,1500000US121030268164,Block Group 4,G5030,S,1020889.000000000000000,853.000000000000000,+27.9921954,-082.6917024,121030268164,1098
12,103,026817,1,121030268171,1500000US121030268171,Block Group 1,G5030,S,1944291.000000000000000,69961.000000000000000,+28.0050132,-082.7047400,121030268171,1628
12,103,026817,2,121030268172,1500000US121030268172,Block Group 2,G5030,S,1199519.000000000000000,39854.000000000000000,+28.0074052,-082.6924680,121030268172,1880
12,103,021800,2,121030218002,1500000US121030218002,Block Group 2,G5030,S,323206.000000000000000,0.000000000000000,+27.7737367,-082.6692181,121030218002,551
12,103,026908,1,121030269081,1500000US121030269081,Block Group 1,G5030,S,934664.000000000000000,50139.000000000000000,+28.0445403,-082.7485096,121030269081,895
12,103,026908,2,121030269082,1500000US121030269082,Block Group 2,G5030,S,1388292.000000000000000,18593.000000000000000,+28.0366258,-082.7554538,121030269082,1281
12,103,026908,3,121030269083,1500000US121030269083,Block Group 3,G5030,S,822284.000000000000000,10535.000000000000000,+28.0347396,-082.7676631,121030269083,1192
12,103,026909,1,121030269091,1500000US121030269091,Block Group 1,G5030,S,496533.000000000000000,23671.000000000000000,+28.0269438,-082.7561793,121030269091,1153
12,103,026911,1,121030269111,1500000US121030269111,Block Group 1,G5030,S,800951.000000000000000,7126.000000000000000,+28.0037850,-082.7484944,121030269111,2067
12,103,027000,1,121030270001,1500000US121030270001,Block Group 1,G5030,S,659669.000000000000000,6490.000000000000000,+28.0078371,-082.7788841,121030270001,1638
12,103,025110,2,121030251102,1500000US121030251102,Block Group 2,G5030,S,364078.000000000000000,0.000000000000000,+27.8416303,-082.8071260,121030251102,878
12,103,028200,1,121030282001,1500000US121030282001,Block Group 1,G5030,S,483316.000000000000000,0.000000000000000,+27.7591390,-082.7151348,121030282001,961
12,103,022601,1,121030226011,1500000US121030226011,Block Group 1,G5030,S,559781.000000000000000,1710.000000000000000,+27.7856093,-082.7030439,121030226011,1019
12,103,020800,5,121030208005,1500000US121030208005,Block Group 5,G5030,S,362696.000000000000000,0.000000000000000,+27.7536804,-082.6946815,121030208005,959
12,103,022200,2,121030222002,1500000US121030222002,Block Group 2,G5030,S,543891.000000000000000,1538.000000000000000,+27.7759230,-082.7101188,121030222002,1229
